1484
8 1
   3    3    3    3    2    3    3    3   10 
1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
0.000000 0.749071 0.250929 	0.000000 0.473630 0.526370 	0.197111 0.802889 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.034189 0.965811 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.297570 0.702430 	0.000000 0.586215 0.413785 	0.413842 0.586158 0.000000 	0.000000 0.221312 0.778687 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.685751 0.314249 0.000000 	0.763518 0.236482 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 	
0.155267 0.844733 0.000000 	0.045124 0.954876 0.000000 	0.000000 0.226718 0.773282 	0.272631 0.727369 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.034189 0.965811 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 	
0.473132 0.526868 0.000000 	0.392595 0.607405 0.000000 	0.000000 0.000000 1.000000 	0.771674 0.228326 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.974822 0.025178 	0.045124 0.954876 0.000000 	0.991790 0.008210 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.399679 0.600321 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.658771 0.341229 	0.000000 0.867675 0.132325 	0.000000 0.545747 0.454253 	0.000000 0.049945 0.950055 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.399679 0.600321 	0.690457 0.309543 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.218840 0.781160 0.000000 	0.000000 0.980259 0.019741 	0.000000 0.652091 0.347909 	0.000000 0.000000 1.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.218840 0.781160 0.000000 	0.462089 0.537911 0.000000 	0.000000 0.652091 0.347909 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.902711 0.097289 	0.398215 0.601785 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.091694 0.908306 0.000000 	0.392595 0.607405 0.000000 	0.000000 0.226718 0.773282 	0.415215 0.584785 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.232002 0.767998 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.218840 0.781160 0.000000 	0.462089 0.537911 0.000000 	0.269355 0.730645 0.000000 	0.914258 0.085742 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.902711 0.097289 	0.398215 0.601785 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.028121 0.971879 0.000000 	0.392595 0.607405 0.000000 	0.000000 0.864777 0.135223 	0.914258 0.085742 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.735033 0.264967 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.884521 0.115479 	0.000000 0.586215 0.413785 	0.000000 0.758434 0.241566 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.232002 0.767998 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.854571 0.145429 0.000000 	0.000000 0.642507 0.357493 	0.000000 0.971120 0.028880 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	0.836578 0.163421 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.207270 0.792730 	0.000000 0.000000 1.000000 	0.052624 0.947376 0.000000 	0.201339 0.798661 0.000000 	0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 	0.948549 0.051451 0.000000 	0.341598 0.658402 0.000000 	0.842966 0.157034 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.064323 0.935677 	0.000000 0.979151 0.020849 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.613621 0.386379 	0.392595 0.607405 0.000000 	0.413842 0.586158 0.000000 	0.000000 0.306996 0.693004 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.735033 0.264967 	0.000000 0.979151 0.020849 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.727424 0.272576 0.000000 	0.253606 0.746394 0.000000 	0.847303 0.152697 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	0.105973 0.894027 0.000000 	0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.981717 0.018283 0.000000 	0.670572 0.329428 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	1.000000 0.000000 0.000000 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.473132 0.526868 0.000000 	0.000000 0.642507 0.357493 	0.000000 0.014032 0.985968 	0.000000 0.435522 0.564478 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.026670 0.973330 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.486507 0.513493 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.064323 0.935677 	0.325154 0.674846 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 	
1.000000 0.000000 0.000000 	0.392595 0.607405 0.000000 	1.000000 0.000000 0.000000 	0.914258 0.085742 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.767196 0.232804 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 	
0.091694 0.908306 0.000000 	0.392595 0.607405 0.000000 	0.052624 0.947376 0.000000 	0.700383 0.299617 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 	
0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.226718 0.773282 	0.343923 0.656077 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.690457 0.309543 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 	
0.409559 0.590441 0.000000 	0.184112 0.815888 0.000000 	0.341598 0.658402 0.000000 	0.201339 0.798661 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 	
0.790997 0.209003 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.439404 0.560596 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.232002 0.767998 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 	
0.000000 0.342720 0.657280 	0.392595 0.607405 0.000000 	0.000000 0.120375 0.879625 	0.058755 0.941245 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.690457 0.309543 0.000000 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.155267 0.844733 0.000000 	1.000000 0.000000 0.000000 	0.052624 0.947376 0.000000 	0.000000 0.221312 0.778687 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.034189 0.965811 0.000000 	0.325154 0.674846 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.473132 0.526868 0.000000 	0.000000 0.923967 0.076033 	0.197111 0.802889 0.000000 	0.000000 0.478364 0.521636 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.735033 0.264967 	0.690457 0.309543 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.000000 1.000000 	0.000000 0.529922 0.470078 	0.486085 0.513915 0.000000 	0.000000 0.821099 0.178901 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.278525 0.721475 0.000000 	0.690457 0.309543 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.839371 0.160629 	0.000000 0.079585 0.920415 	0.000000 0.758434 0.241566 	0.000000 0.649731 0.350269 	1.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.282413 0.717587 0.000000 	0.462089 0.537911 0.000000 	0.000000 0.014032 0.985968 	0.000000 0.821099 0.178901 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.471275 0.528725 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.771674 0.228326 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.064323 0.935677 	0.398215 0.601785 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.703921 0.296079 	0.462089 0.537911 0.000000 	0.000000 0.120375 0.879625 	0.700383 0.299617 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.902711 0.097289 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.282413 0.717587 0.000000 	0.000000 0.980259 0.019741 	0.052624 0.947376 0.000000 	0.000000 0.821099 0.178901 	1.000000 0.000000 	0.000000 1.000000 0.000000 	0.000000 0.567357 0.432643 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.703921 0.296079 	0.000000 0.642507 0.357493 	0.197111 0.802889 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.359971 0.640029 0.000000 	0.471275 0.528725 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.155267 0.844733 0.000000 	0.000000 0.698798 0.301201 	0.000000 0.000000 1.000000 	0.415215 0.584785 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.794221 0.205779 	0.184112 0.815888 0.000000 	0.000000 0.971120 0.028880 	0.771674 0.228326 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	0.617397 0.382603 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.568471 0.431529 	0.601077 0.398923 0.000000 	0.052624 0.947376 0.000000 	0.130048 0.869952 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.735033 0.264967 	0.690457 0.309543 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.473132 0.526868 0.000000 	0.740066 0.259934 0.000000 	0.052624 0.947376 0.000000 	1.000000 0.000000 0.000000 	0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.232002 0.767998 	0.471275 0.528725 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.345986 0.654014 0.000000 	0.184112 0.815888 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.848642 0.151358 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.727424 0.272576 0.000000 	0.253606 0.746394 0.000000 	0.000000 0.545747 0.454253 	0.486507 0.513493 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.930087 0.069913 0.000000 	0.000000 0.447998 0.552002 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.409559 0.590441 0.000000 	0.392595 0.607405 0.000000 	0.000000 0.652091 0.347909 	0.557799 0.442201 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.282413 0.717587 0.000000 	0.670572 0.329428 0.000000 	0.124868 0.875132 0.000000 	0.842966 0.157034 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.600278 0.399722 0.000000 	0.462089 0.537911 0.000000 	0.000000 0.652091 0.347909 	0.842966 0.157034 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.439404 0.560596 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.282413 0.717587 0.000000 	0.392595 0.607405 0.000000 	0.000000 0.120375 0.879625 	0.343923 0.656077 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.359971 0.640029 0.000000 	1.000000 0.000000 0.000000 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.026670 0.973330 	0.000000 0.000000 1.000000 	0.000000 0.971120 0.028880 	0.201339 0.798661 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.735033 0.264967 	0.690457 0.309543 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 	
0.000000 0.026670 0.973330 	0.000000 0.000000 1.000000 	0.000000 0.971120 0.028880 	0.201339 0.798661 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.902711 0.097289 	0.690457 0.309543 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 	
0.918144 0.081856 0.000000 	0.000000 0.417338 0.582662 	0.000000 0.758434 0.241566 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.232002 0.767998 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.124868 0.875132 0.000000 	0.343923 0.656077 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 	
0.536705 0.463295 0.000000 	0.670572 0.329428 0.000000 	0.000000 0.226718 0.773282 	0.629091 0.370909 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.735033 0.264967 	0.836578 0.163421 0.000000 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.026670 0.973330 	0.000000 0.000000 1.000000 	0.000000 0.864777 0.135223 	0.272631 0.727369 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.735033 0.264967 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 	
0.854571 0.145429 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.201339 0.798661 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	0.000000 0.675635 0.324365 	0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.974822 0.025178 	0.000000 0.867675 0.132325 	0.486085 0.513915 0.000000 	0.914258 0.085742 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.232002 0.767998 	0.398215 0.601785 0.000000 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.918144 0.081856 0.000000 	0.462089 0.537911 0.000000 	0.919547 0.080453 0.000000 	0.842966 0.157034 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.399679 0.600321 	0.471275 0.528725 0.000000 	0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.790997 0.209003 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.545747 0.454253 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.034189 0.965811 0.000000 	1.000000 0.000000 0.000000 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.842966 0.157034 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.471275 0.528725 0.000000 	0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.155267 0.844733 0.000000 	0.670572 0.329428 0.000000 	0.000000 0.226718 0.773282 	0.000000 0.221312 0.778687 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.034189 0.965811 0.000000 	0.690457 0.309543 0.000000 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.703921 0.296079 	0.000000 0.473630 0.526370 	0.000000 0.864777 0.135223 	0.000000 0.000000 1.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	0.000000 0.941212 0.058788 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.473132 0.526868 0.000000 	0.809560 0.190440 0.000000 	0.486085 0.513915 0.000000 	0.629091 0.370909 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	0.000000 0.561817 0.438183 	0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.345986 0.654014 0.000000 	0.000000 0.867675 0.132325 	0.000000 0.652091 0.347909 	0.000000 0.000000 1.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.399679 0.600321 	0.032912 0.967088 0.000000 	0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.864777 0.135223 	0.201339 0.798661 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 	
0.000000 0.026670 0.973330 	0.000000 0.000000 1.000000 	0.000000 0.758434 0.241566 	0.058755 0.941245 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 	
0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.864777 0.135223 	0.272631 0.727369 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 	
0.345986 0.654014 0.000000 	0.000000 0.473630 0.526370 	0.000000 0.971120 0.028880 	0.557799 0.442201 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.902711 0.097289 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.000000 0.000000 1.000000 	0.000000 0.023293 0.976707 	0.413842 0.586158 0.000000 	0.343923 0.656077 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.064323 0.935677 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 	
0.218840 0.781160 0.000000 	0.000000 0.529922 0.470078 	1.000000 0.000000 0.000000 	0.000000 0.863941 0.136059 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.735033 0.264967 	0.000000 0.751514 0.248486 	0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
1.000000 0.000000 0.000000 	0.000000 0.755091 0.244909 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.399679 0.600321 	0.000000 0.903272 0.096728 	0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
0.790997 0.209003 0.000000 	0.879055 0.120945 0.000000 	1.000000 0.000000 0.000000 	0.985550 0.014450 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.567357 0.432643 	0.398215 0.601785 0.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 	
0.000000 0.884521 0.115479 	0.045124 0.954876 0.000000 	0.000000 0.545747 0.454253 	0.771674 0.228326 0.000000 	1.000000 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	
